code,time,title,file_name,href
600086,2020-12-08,*ST金钰：东方金钰股份有限公司关于收到《关于*ST金钰资金占用等事项的监管工作函》的公告,1208864831,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208864831&announcementTime=2020-12-08
600086,2020-12-05,*ST金钰：东方金钰股份有限公司关于收到《湖北监管局关于对东方金钰股份有限公司采取责令改正监管措施的决定》的公告,1208858195,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208858195&announcementTime=2020-12-05
600086,2020-11-26,*ST金钰：东方金钰股份有限公司关于重大事项的提示性公告,1208800301,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208800301&announcementTime=2020-11-26
600086,2020-11-13,*ST金钰：东方金钰股份有限公司关于重大事项的提示性公告,1208736707,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208736707&announcementTime=2020-11-13
600086,2020-10-30,*ST金钰：东方金钰股份有限公司关于重大事项的提示性公告,1208650781,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208650781&announcementTime=2020-10-30
600086,2020-10-30,*ST金钰：东方金钰股份有限公司2020年三季度报告,1208650780,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208650780&announcementTime=2020-10-30
600086,2020-10-30,*ST金钰：东方金钰股份有限公司2020年三季度报告正文及摘要,1208650779,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208650779&announcementTime=2020-10-30
600086,2020-10-30,*ST金钰：东方金钰股份有限公司第九届监事会第十一次会议决议公告,1208650778,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208650778&announcementTime=2020-10-30
600086,2020-10-30,*ST金钰：东方金钰股份有限公司第九届董事会第十九次会议决议公告,1208650777,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208650777&announcementTime=2020-10-30
600086,2020-10-27,*ST金钰：东方金钰股份有限公司关于涉及诉讼的公告,1208614501,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208614501&announcementTime=2020-10-27
600086,2020-10-24,*ST金钰：东方金钰股份有限公司关于控股股东减持超过1%的提示性公告,1208607288,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208607288&announcementTime=2020-10-24
600086,2020-10-24,*ST金钰：东方金钰股份有限公司关于控股股东所持股份被动减持结果的公告,1208607287,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208607287&announcementTime=2020-10-24
600086,2020-09-26,*ST金钰：关于控股股东及实际控制人收到《行政处罚事先告知书》的公告,1208497439,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208497439&announcementTime=2020-09-26
600086,2020-09-23,*ST金钰：关于控股股东所持股份被动减持的公告,1208473074,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208473074&announcementTime=2020-09-23
600086,2020-09-17,*ST金钰：关于公司高管辞职的公告,1208449613,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208449613&announcementTime=2020-09-17
600086,2020-09-16,*ST金钰：关于收到中国证券监督管理委员会《行政处罚决定书》及《市场禁入决定书》的公告,1208444944,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208444944&announcementTime=2020-09-16
600086,2020-09-08,*ST金钰：关于公司控股股东股份被轮候冻结的公告,1208406068,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208406068&announcementTime=2020-09-08
600086,2020-08-28,*ST金钰：2020年半年度报告,1208282809,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208282809&announcementTime=2020-08-28
600086,2020-08-28,*ST金钰：2020年半年度报告摘要,1208282808,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208282808&announcementTime=2020-08-28
600086,2020-08-28,*ST金钰：独立董事关于公司执行新会计准则并相应变更会计政策的独立意见,1208282807,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208282807&announcementTime=2020-08-28
600086,2020-08-28,*ST金钰：监事会关于公司会计政策变更的意见,1208282806,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208282806&announcementTime=2020-08-28
600086,2020-08-28,*ST金钰：关于会计政策变更的公告,1208282805,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208282805&announcementTime=2020-08-28
600086,2020-08-28,*ST金钰：第九届监事会第十次会议决议公告,1208282804,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208282804&announcementTime=2020-08-28
600086,2020-08-28,*ST金钰：第九届董事会第十八次会议决议公告,1208282803,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208282803&announcementTime=2020-08-28
600086,2020-08-27,*ST金钰：关于公司名下资产被司法拍卖的公告,1208263927,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208263927&announcementTime=2020-08-27
600086,2020-08-27,*ST金钰：2019年年度股东大会法律意见书,1208263926,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208263926&announcementTime=2020-08-27
600086,2020-08-27,*ST金钰：2019年年度股东大会会议决议公告,1208263925,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208263925&announcementTime=2020-08-27
600086,2020-08-22,*ST金钰：实际控制人赵宁关于东方金钰股票交易异常波动问询函的回复,1208227906,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208227906&announcementTime=2020-08-22
600086,2020-08-22,*ST金钰：控股股东兴龙实业关于东方金钰股票交易异常波动问询函的回复,1208227905,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1208227905&announcementTime=2020-08-22
