code,time,title,file_name,href,count,year
002582,2023-05-24,好想你：2023年股权激励计划自查表,1216886526,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216886526&announcementTime=2023-05-24,0,2023
002582,2023-05-24,好想你：监事会关于 2023 年限制性股票激励计划相关事项的核查意见,1216886525,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216886525&announcementTime=2023-05-24,0,2023
002582,2023-05-24,好想你：关于召开2023年第二次临时股东大会的通知,1216886524,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216886524&announcementTime=2023-05-24,0,2023
002582,2023-05-23,好想你：关于原持股5%以上股东减持计划实施完成的公告,1216874240,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216874240&announcementTime=2023-05-23,0,2023
002582,2023-05-20,好想你：2022年度股东大会决议公告,1216864566,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216864566&announcementTime=2023-05-20,0,2023
002582,2023-05-20,好想你：2022年度股东大会法律意见书,1216864565,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216864565&announcementTime=2023-05-20,0,2023
002582,2023-05-18,好想你：关于原持股5%以上股东减持比例超过1%的公告,1216842322,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216842322&announcementTime=2023-05-18,0,2023
002582,2023-05-12,好想你：关于参加河南辖区上市公司2023年投资者网上集体接待日活动的公告,1216799869,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216799869&announcementTime=2023-05-12,0,2023
002582,2023-05-12,好想你：关于举行2022年度网上业绩说明会的公告,1216799868,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216799868&announcementTime=2023-05-12,0,2023
002582,2023-04-28,好想你：2022年度董事会工作报告,1216661563,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661563&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：关于2023年度关联交易预计的公告,1216661560,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661560&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：2022年年度报告,1216661557,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661557&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：监事会关于《董事会对2022年度内部控制审计报告的专项说明》的意见,1216661556,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661556&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：年度关联方资金占用专项审计报告,1216661553,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661553&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：独立董事对担保等事项的独立意见,1216661552,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661552&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：董事会决议公告,1216661549,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661549&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：关于完成补选第五届董事会战略委员会成员的公告,1216661546,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661546&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：2022年社会责任报告,1216661545,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661545&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：关于2022年度利润分配预案的公告,1216661544,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661544&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：关于邵琰女士辞去公司副总经理职务的公告,1216661543,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661543&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：2022年度独立董事述职报告（张建君）,1216661542,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661542&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：关于开展商品期货和衍生品交易的可行性分析报告,1216661541,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661541&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：内部控制自我评价报告,1216661540,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661540&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：独立董事关于公司第五届董事会第十次会议相关事项的事前确认意见,1216661539,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661539&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：内部控制审计报告,1216661538,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661538&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：关于续聘2023年度审计机构的公告,1216661537,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661537&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：关于使用自有闲置资金购买理财产品的公告,1216661536,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661536&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：2023年一季度报告,1216661535,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661535&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：员工借款管理制度,1216661534,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661534&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：2022年年度审计报告,1216661533,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661533&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：关于计提资产减值准备的公告,1216661532,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661532&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：2022年度独立董事述职报告（廖小军）,1216661531,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661531&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：董事会对2022年度内部控制审计报告的专项说明,1216661530,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661530&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：年度股东大会通知,1216661529,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661529&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：2022年度监事会工作报告,1216661528,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661528&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：2022年度独立董事述职报告（许晓芳）,1216661527,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661527&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：监事会决议公告,1216661526,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661526&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：期货和衍生品交易管理制度,1216661525,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661525&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：关于2022年度营业收入扣除情况的专项核查意见,1216661524,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661524&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：关于开展商品期货和衍生品交易的公告,1216661523,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661523&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：2022年年度报告摘要,1216661522,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661522&announcementTime=2023-04-28,0,2023
002582,2023-04-28,好想你：关于向银行申请授信额度的公告,1216661521,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216661521&announcementTime=2023-04-28,0,2023
002582,2023-04-27,好想你：简式权益变动报告书,1216618791,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216618791&announcementTime=2023-04-27,0,2023
002582,2023-04-27,好想你：关于股东减持股份后持股比例低于5%的权益变动提示性公告,1216618789,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216618789&announcementTime=2023-04-27,0,2023
002582,2023-04-27,好想你：关于原持股5%以上股东部分股份解除质押的公告,1216618787,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216618787&announcementTime=2023-04-27,0,2023
002582,2023-04-18,好想你：关于公司高级管理人员减持计划时间过半的进展公告,1216436151,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216436151&announcementTime=2023-04-18,0,2023
002582,2023-04-13,好想你：2023年第一次临时股东大会的法律意见书,1216391518,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216391518&announcementTime=2023-04-13,0,2023
